maxeduc,valorjornal,fam_electricidad,fam_letrinas,riskmax,loutput,lseeds,lland,llabour,lfertilizer,lpesticide,ageold60,nooutinc,diste1,footaccess,caraccess,fullten,dum01,dum02,dum03,dum04,Participation
2,0,0,0.66667,1.05181732310114,6.06145691892802,2.56494935746154,0.693147180559945,3.61091791264422,5.51745289646471,4.02535169073515,0,1,4.54359099927556,1,0,0,0,0,1,0,0
11,4,0.71429,0.57143,0.0859627311930423,7.02108396428914,3.31418600467253,1.09861228866811,4.0943445622221,5.4553211153577,3.98898404656427,0,1,2.64231146171943,1,0,0,0,0,1,0,0
11,4,0.84973,0.81967,0.163875039592634,7.01750614294126,4.18205014264121,0.693147180559945,4.45434729625351,5.14749447681345,4.44265125649032,0,1,4.26240421174003,1,0,1,0,0,1,0,0
15,4,1,1,0.163875039592634,6.93731408122368,4.74493212836325,0.693147180559945,4.23410650459726,5.41610040220442,4.1018165770608,0,1,4.34538766857402,0,1,1,1,0,0,0,0
9,4,0.95455,0.90909,0.0152169540477273,6.62804137617953,3.74950407593037,0.405465108108164,4.0943445622221,5.36597601502185,4.56434819146784,0,0,4.6623009766471,0,1,1,1,0,0,0,0
9,4,0.95455,0.90909,0.0152169540477273,6.75227037614174,3.72569342723665,0.405465108108164,4.33073334028633,5.23644196282995,4.56434819146784,0,0,4.6623009766471,0,1,1,1,0,0,0,0
4,5,0.83333,0.83333,1.05181732310114,4.60517018598809,1.6094379124341,-1.38629436111989,2.484906649788,3.96081316959758,1.6094379124341,0,0,4.52155458188123,0,1,0,1,0,0,0,0
8,4,1,1,0.163875039592634,6.5792512120101,3.08190996979504,0,4.48863636973214,4.45434729625351,4.31748811353631,0,1,4.60843136083867,1,0,1,1,0,0,0,0
6,5,0.91837,0.8,0.258294354996737,7.32514895795557,3.76120011569356,2.19722457733622,3.73766961828337,5.66296048013595,4.14313472639153,0,0,4.2824009401877,1,0,1,1,0,0,0,0
8,5,0.91837,0.8,0.163875039592634,7.47647238116391,3.93182563272433,1.09861228866811,3.8286413964891,4.63229885337634,3.68887945411394,0,1,4.2824009401877,0,1,0,1,0,0,0,0
6,0,0.1875,0.2,0.127555240463586,7.42297125104942,4.68213122712422,1.38629436111989,4.35670882668959,5.97380961186926,5.28573858434118,0,1,4.30219738231023,1,0,0,1,0,0,0,0
9,5,0.1875,0.2,1.05181732310114,6.64639051484773,2.99573227355399,0.693147180559945,3.66356164612965,5.90263333340137,5.08140436498446,0,1,4.30219738231023,1,0,0,1,0,0,0,0
9,5,0.91837,0.8,0.163875039592634,6.26339826259162,3.11351530921037,0,3.89182029811063,4.23410650459726,2.07944154167984,1,1,4.2824009401877,0,1,1,1,0,0,0,0
6,4,0.1875,0.2,0.826898063360482,7.44716835960004,4.49980967033027,1.38629436111989,4.56434819146784,5.37527840768417,5.19295685089021,1,1,4.30219738231023,0,1,0,1,0,0,0,0
4,3.5,0.84507,0.84789,0.163875039592634,6.25862498383897,4.02535169073515,-0.198450938723838,3.93182563272433,4.49980967033027,2.89037175789616,0,1,4.43847862935181,0,1,0,1,0,0,0,0
7,3.4,0.84507,0.84789,0.163875039592634,5.91350300563827,4.12713438504509,-0.198450938723838,4.0943445622221,4.56434819146784,2.83321334405622,1,1,4.43847862935181,0,1,0,1,0,0,0,0
8,4,1,1,0.163875039592634,7.24422751560335,4.31748811353631,0.693147180559945,4.62497281328427,4.83628190695148,4.03600898520914,0,1,4.6784775479118,1,0,0,1,0,0,0,0
9,5,0.91837,0.8,1.05181732310114,5.73009978297357,3.52636052461616,0,3.36729582998647,5.04985600724954,4.17438726989564,1,1,4.2824009401877,1,0,1,1,0,0,0,0
0,4,1,1,0.0893582908897605,7.46851327149634,4.49980967033027,1.25276296849537,4.66343909411207,5.50533153593236,3.87120101090789,0,1,4.6784775479118,0,1,1,1,0,0,0,0
7,5,0.77037,0.83704,0.258294354996737,8.25009775257285,4.42723897749543,1.79175946922805,5.25227342804663,5.4553211153577,5.48063892334199,1,0,4.41751995021166,1,0,1,0,1,0,0,0
9,3,0.6,0.88889,0.163875039592634,7.11963563801764,3.49650756146648,0.693147180559945,4.30406509320417,5.17048399503815,4.80402104473326,0,1,1.03233392287341,1,0,1,0,0,1,0,0
10,3,0.93168,0.96273,0.163875039592634,6.78671695060508,3.19867311755068,0,3.36729582998647,4.63472898822964,3.98898404656427,0,1,3.80526914233753,1,0,1,0,0,1,0,0
6,4,0.77037,0.83704,0.0152169540477273,7.24422751560335,4.44265125649032,1.09861228866811,4.39444915467244,5.52545293913178,5.427150238391,0,1,4.41751995021166,1,0,1,0,1,0,0,0
9,4,0.85714,0.98571,0.0152169540477273,7.25417784645652,4.17438726989564,1.09861228866811,4.51085950651685,5.66296048013595,5.47227067367148,0,1,3.23426067222652,0,1,1,0,0,1,0,0
12,4,0.85039,0.90551,0.0152169540477273,6.59167373200866,4.06044301054642,0.405465108108164,4.06044301054642,4.91632461462501,4.55912624748668,0,1,4.38734570114827,0,1,0,0,0,1,0,0
9,5,0.77037,0.83704,1.05181732310114,6.69703424766648,3.68887945411394,0.405465108108164,3.2188758248682,4.86753445045558,3.2188758248682,0,0,4.5635642053728,0,0,0,0,0,1,0,0
6,4,0.93168,0.96273,0.163875039592634,7.1777824161952,3.8448142557347,1.38629436111989,4.0943445622221,6.19440539110467,4.9416424226093,1,1,3.80526914233753,1,0,1,0,0,1,0,0
0,4,0.93168,0.96273,0.163875039592634,6.42971947803914,3.97029191355212,0,3.73766961828337,4.86753445045558,3.91202300542815,0,0,3.80526914233753,1,0,1,0,0,1,0,0
8,4,0.93168,0.96273,0.163875039592634,6.67959918584438,4.43081679884331,0.693147180559945,3.87120101090789,5.29330482472449,4.86753445045558,1,1,3.80526914233753,1,0,1,0,0,1,0,0
7,4,0.85714,0.98571,0.163875039592634,7.64969262371151,4.86753445045558,1.38629436111989,4.74493212836325,5.62040086571715,4.27666611901606,0,1,3.23426067222652,0,1,1,0,0,1,0,0
8,5,0.84926,0.81104,0.0752819026829323,7.4730690880322,4.51305489708029,1.38629436111989,4.67282883446191,5.59842195899838,4.44265125649032,0,1,4.42662246365464,1,0,1,0,1,0,0,0
6,4,0.75969,0.41085,0.826898063360482,7.22983877815125,3.71357206670431,1.38629436111989,4.52178857704904,5.56452040732269,4.91265488573605,0,0,3.21682069326526,1,0,1,1,0,0,0,0
6,4,0.75969,0.41085,0.826898063360482,6.77992190747225,3.61091791264422,1.09861228866811,4.23410650459726,5.14749447681345,4.25277179881662,0,1,3.21682069326526,1,0,1,1,0,0,0,0
6,4,0.75969,0.41085,0.826898063360482,5.59842195899838,2.77258872223978,0,3.87120101090789,4.26464976652031,4.29045944114839,0,0,3.21682069326526,0,1,1,1,0,0,0,0
12,4,0.90747,0.84578,0.163875039592634,7.15461535691366,4.51085950651685,1.09861228866811,4.45434729625351,5.16478597392351,4.1018165770608,1,0,3.87768654821989,0,1,1,0,0,0,1,0
6,5,0.90747,0.84578,0.163875039592634,5.41610040220442,3.44998754583159,0,3.61091791264422,4.14313472639153,3.80109144472086,0,0,3.87768654821989,0,1,0,0,0,0,1,0
6,5,0.77037,0.83704,0.611824933642764,7.58781721999343,4.70637206649706,1.50407739677627,4.79579054559674,5.59842195899838,3.13549421592915,0,1,4.41751995021166,0,1,0,0,1,0,0,0
11,4,0.41818,1,0.163875039592634,7.46164039220858,4.20469261939097,0.693147180559945,4.40671924726425,5.04985600724954,4.80402104473326,0,1,4.45949813934108,1,0,1,0,0,1,0,0
7,4,0.6,0.88889,0.163875039592634,5.2257466737132,3.48124008933569,0,3.40119738166216,4.31748811353631,4.06044301054642,0,1,1.03233392287341,0,1,0,0,0,1,0,0
0,3,0.9,1,0.0152169540477273,5.88610403145016,3.74950407593037,0.405465108108164,3.87120101090789,4.61015772749913,3.29583686600433,1,1,4.38654558772371,0,1,0,0,0,1,0,0
6,5,0.77037,0.83704,0.826898063360482,7.3362856600213,3.8286413964891,1.6094379124341,3.87120101090789,5.63478960316925,4.26267987704132,0,0,4.41751995021166,0,1,0,0,1,0,0,0
6,5,0.93,1,0.258294354996737,7.0833878476253,2.97552956623647,0.405465108108164,4.51085950651685,4.7361984483945,4.26267987704132,0,1,4.33982212005807,1,0,1,1,0,0,0,0
6,5,0.93,1,1.05181732310114,5.74300318780948,1.09861228866811,-0.693147180559945,3.25809653802148,5.10594547390058,4.19720194766181,0,1,4.33982212005807,1,0,1,1,0,0,0,0
0,4,1,0.0005,1.05181732310114,5.17048399503815,0.27763173659828,-0.693147180559945,2.77258872223978,2.4423470353692,3.3322045101752,1,1,4.57471145102462,1,0,1,1,0,0,0,0
0,5,1,1,0.163875039592634,7.32646561384032,4.04305126783455,1.09861228866811,4.56434819146784,5.62040086571715,5.16763904290592,1,1,1.89201814984271,1,0,0,1,0,0,0,0
9,5,1,0.75,18.7719709160059,4.969813299576,2.484906649788,-0.287682072451781,2.99573227355399,4.04305126783455,3.69635146895264,1,0,4.726711957767,0,1,1,1,0,0,0,0
10,5,0.92308,0.76923,1.05181732310114,6.8134445995109,2.99573227355399,0,3.58351893845611,4.43081679884331,3.52636052461616,0,0,1.43027586823015,1,0,0,1,0,0,0,0
9,4,1,1,0.826898063360482,6.20657592672493,1.7404661748405,1.38629436111989,3.97029191355212,5.35658627467201,3.35235721624268,1,1,1.89201814984271,0,1,1,1,0,0,0,0
4,4,1,0.0005,0.24881438289512,6.30991827822652,3.40119738166216,0.22314355131421,3.68887945411394,2.19722457733622,3.2188758248682,1,1,4.57471145102462,0,1,0,1,0,0,0,0
4,4,1,0.75,0.163875039592634,6.53355625274797,3.71357206670431,0.693147180559945,4.04305126783455,4.81218435537242,3.85014760171006,0,1,4.726711957767,1,0,0,1,0,0,0,0
8,4,1,0.0005,0.258294354996737,6.07764224334903,4.06474409244581,1.09861228866811,4.62497281328427,5.2257466737132,3.85014760171006,0,1,4.57471145102462,0,1,0,1,0,0,0,0
6,4,1,0.0005,0.826898063360482,6.02586597382531,3.14630513203337,0.693147180559945,4.02535169073515,4.89034912822175,3.04452243772342,0,1,4.57471145102462,0,1,0,1,0,0,0,0
6,4,0.2,0.9,0.163875039592634,7.59287028784482,4.49980967033027,1.38629436111989,4.18965474202643,5.43372200355424,5.28320372873799,0,1,4.45633104006813,1,0,0,1,0,0,0,0
10,4,0.94915,0.94237,0.0152169540477273,6.92362862813843,3.89182029811063,0.405465108108164,3.78418963391826,4.88280192258637,4.63957161270542,0,1,4.28195389322631,1,0,1,1,0,0,0,0
2,5,0.94915,0.94237,0.887376782345711,7.28756064030972,4.20469261939097,1.44691898293633,4.78749174278205,5.44673737166631,4.43081679884331,0,0,4.28195389322631,0,1,1,1,0,0,0,0
9,4,0,0.66667,0.826898063360482,7.58069975222456,3.8286413964891,1.79175946922805,3.71357206670431,6.68835471394676,4.61512051684126,0,1,4.54359099927556,0,1,1,0,0,1,0,0
9,4,0.96154,0.76923,0.163875039592634,8.04044688130311,4.45434729625351,1.38629436111989,5.07517381523383,6.03068526026126,5.83188247728352,1,0,4.3233474088078,1,0,1,0,0,1,0,0
12,4,1,0.78125,0.163875039592634,7.95437227253187,4.45434729625351,1.38629436111989,4.969813299576,6.04500531403601,6.0330862217988,1,1,4.38920543896039,1,0,1,0,0,1,0,0
9,4,0.93333,0.83333,0.163875039592634,7.68156036255954,4.17438726989564,0.693147180559945,4.43081679884331,5.35658627467201,5.08759633523238,0,1,4.26620820453727,1,0,1,0,0,1,0,0
9,5,0.92308,0.86538,0.826898063360482,6.42162226780652,3.49650756146648,0.693147180559945,4.07753744390572,4.98360662170834,4.15888308335967,0,1,4.57753304234236,0,1,1,1,0,0,0,0
6,5,0.290645,0.322903,18.4705358823664,7.06902342657826,6.62007320653036,0.22314355131421,4.46590811865458,4.98360662170834,4.9464167217696,0,1,4.35684715411768,1,0,1,0,0,1,0,0
11,4,1,0.78125,0.0152169540477273,6.99759598298193,3.93182563272433,0.405465108108164,4.0943445622221,4.95582705760126,4.98360662170834,0,1,4.38920543896039,0,1,1,0,0,1,0,0
6,5,0.19048,0.16667,6.08552364469885,6.22257626807137,2.30258509299405,0.405465108108164,2.77258872223978,5.04342511691925,5.3890717298165,0,0,4.31279625424377,0,1,1,1,0,0,0,0
2,5,0.19048,0.16667,1.05181732310114,6.86693328446188,4.0943445622221,0.405465108108164,3.25809653802148,5.59842195899838,4.31147004121075,0,1,4.31279625424377,1,0,0,1,0,0,0,0
3,3.5,0.82116,0.8539,0.826898063360482,6.4425401664682,4.14313472639153,1.38629436111989,3.95124371858143,5.73657229747919,4.02535169073515,0,0,4.3536246462852,0,1,1,0,0,0,1,0
6,4,0.82116,0.8539,1.05181732310114,7.20934025660291,4.60517018598809,0.693147180559945,3.73766961828337,5.72031177660741,4.58496747867057,1,0,4.3536246462852,0,1,1,0,0,0,1,0
0,4,0.82116,0.8539,0.826898063360482,6.67834211465433,3.50855589998265,0.693147180559945,3.78418963391826,4.88280192258637,5.69035945432406,0,1,4.3536246462852,0,1,1,0,0,0,1,0
6,3.43,0.82116,0.8539,1.05181732310114,6.47697236288968,2.77258872223978,-0.287682072451781,2.99573227355399,4.60517018598809,4.11496384942484,0,0,4.3536246462852,0,1,1,0,0,0,1,0
4,0,1,0.78125,0.237147623523092,6.83947643822884,3.51154543883102,0.916290731874155,4.47733681447821,5.29581423632992,4.74927052996185,1,1,4.38920543896039,1,0,1,0,0,1,0,0
6,4.5,0.71429,0.57143,0.826898063360482,7.29709100516042,3.87120101090789,1.38629436111989,4.94875989037817,5.68357976733868,5.31811999384422,0,1,2.64231146171943,0,1,1,0,0,1,0,0
8,4,0.49844,0.47975,0.0152169540477273,7.14361760270412,4.44265125649032,1.09861228866811,4.31748811353631,5.55682806169954,5.50938833662798,0,1,4.37491838072929,1,0,1,0,0,1,0,0
8,4,0.49844,0.47975,0.0152169540477273,7.1777824161952,4.44265125649032,1.09861228866811,4.38202663467388,5.43372200355424,5.32300997913841,0,1,4.37491838072929,0,1,0,0,0,1,0,0
9,4,0.94118,0.70588,0.163875039592634,6.25382881157547,3.49650756146648,0,3.91202300542815,4.68213122712422,3.68887945411394,0,0,4.26502716406364,0,1,0,0,0,1,0,0
4,4,0.84973,0.81967,0.43785977313281,6.51025834052315,3.80666248977032,0.559615787935423,4.02535169073515,5.1328529268205,4.00733318523247,0,0,4.26240421174003,0,1,0,0,0,1,0,0
8,4,0.84973,0.81967,0.0152169540477273,7.5251007461258,4.56434819146784,1.09861228866811,4.54329478227,5.48893772615669,4.62497281328427,0,0,4.26240421174003,0,1,0,0,0,1,0,0
9,4,0.93333,0.83333,0.163875039592634,8.00369733909437,4.86753445045558,1.38629436111989,4.95582705760126,6.26530121273771,5.91079664404053,0,1,4.26620820453727,1,0,1,0,0,1,0,0
5,4,0.96154,0.76923,1.05181732310114,6.13556489108174,3.62434093297637,0.405465108108164,4.26267987704132,5.35658627467201,3.17805383034795,1,0,4.3233474088078,0,0,0,0,0,1,0,0
6,3.5,0.8,0.66667,1.05181732310114,6.55677835615804,2.99573227355399,0.405465108108164,2.99573227355399,5.30330490805908,3.97029191355212,0,1,4.10727926023869,1,0,1,0,0,1,0,0
9,5,0.77439,0.60976,0.163875039592634,7.93020620668468,5.31320597904179,2.07944154167984,5.38449506278909,6.06842558824411,5.22708985725967,0,0,3.70047783078281,0,1,1,0,0,0,1,0
9,5,0.77439,0.60976,0.163875039592634,7.9373746961633,5.27299955856375,2.07944154167984,5.24702407216049,5.85220247977447,5.0998664278242,0,1,3.70047783078281,1,0,1,0,0,0,1,0
0,5,0.90747,0.84578,0.163875039592634,6.17378610390194,3.46573590279973,0,3.52636052461616,4.24849524204936,3.98805769170414,0,1,3.87768654821989,0,1,1,0,0,0,1,0
7,4,0,0.66667,0.163875039592634,7.24422751560335,4.71849887129509,1.38629436111989,4.67282883446191,5.52942908751142,4.28082412916472,0,0,4.54359099927556,1,0,0,0,0,1,0,0
10,4,1,1,0.163875039592634,6.86484777797086,4.23410650459726,0.693147180559945,4.33073334028633,5.03043792139244,5.30826769740121,0,1,4.50198526498477,1,0,1,0,0,1,0,0
11,3,0.51309,0.74346,0.163875039592634,6.59167373200866,4.62497281328427,0.693147180559945,3.76120011569356,4.99043258677874,4.76217393479776,1,1,3.66307085464007,1,0,1,0,0,1,0,0
2,4,0.71429,0.57143,0.56740778064943,6.80072670622361,4.02980604108453,0.810930216216329,4.59511985013459,5.40042258948519,5.10594547390058,0,1,2.64231146171943,0,1,1,0,0,1,0,0
5,4.5,0.473134,0.49801,0.127555240463586,7.10701588983301,5.41610040220442,0.693147180559945,3.73766961828337,5.41164605185504,4.12713438504509,0,1,3.28187905686036,0,1,0,0,0,1,0,0
0,3,0,0.66667,1.05181732310114,6.77992190747225,3.91202300542815,0.693147180559945,3.3322045101752,4.60517018598809,4.45434729625351,0,1,4.54359099927556,0,1,1,0,0,1,0,0
4,5,0.90909,0.98182,0.163875039592634,6.80239476332431,3.71357206670431,1.38629436111989,4.06044301054642,5.56068163101553,4.24849524204936,1,1,4.02658666598874,1,0,0,0,0,1,0,0
3,4,0.11111,0.66667,0.163875039592634,6.12249280951439,2.70805020110221,0,3.73766961828337,5.16478597392351,3.40119738166216,0,1,2.64231146171943,1,0,1,0,0,1,0,0
9,3,0.71429,0.57143,0.163875039592634,6.91572344863131,4.17438726989564,0.693147180559945,4.30406509320417,5.04985600724954,4.04305126783455,0,1,2.64231146171943,0,1,0,0,0,1,0,0
9,5,0,0.66667,0.163875039592634,7.81278281857758,4.70048036579242,1.38629436111989,4.9416424226093,5.90808293816893,5.47227067367148,0,0,4.54359099927556,1,0,1,0,0,1,0,0
11,4,0.41818,1,1.05181732310114,6.39692965521615,2.89037175789616,0,3.66356164612965,4.34380542185368,4.02535169073515,1,1,4.45949813934108,1,0,1,0,0,1,0,0
10,3,0.71429,0.57143,1.05181732310114,6.21460809842219,3.40119738166216,0,3.49650756146648,4.68213122712422,3.46573590279973,0,1,2.64231146171943,0,1,1,0,0,1,0,0
8,4,0.90909,0.82645,0.24881438289512,7.12044437239249,4.24849524204936,0.916290731874155,4.69134788222914,5.59842195899838,4.30406509320417,0,0,4.06022777009124,0,1,1,0,0,1,0,0
6,4,0.90909,0.82645,1.05181732310114,5.17048399503815,2.52572864430826,-0.693147180559945,3.17805383034795,4.15888308335967,2.07944154167984,1,0,4.06022777009124,0,1,0,0,0,1,0,0
8,4,1,0.75,0.163875039592634,6.94408720822953,4.23410650459726,0.693147180559945,4.14313472639153,5.19849703126583,5.34233425196481,0,1,4.1321162797494,1,0,1,0,0,1,0,0
10,4,0.91743,0.82569,0.0152169540477273,7.12608727329912,4.44265125649032,1.09861228866811,4.12713438504509,5.44241771052179,5.44241771052179,0,1,3.98740341562137,1,0,0,0,0,1,0,0
9,4,0.91743,0.82569,0.0152169540477273,7.26052259808985,4.44265125649032,1.09861228866811,4.30406509320417,5.28320372873799,5.62401750618734,0,1,3.98740341562137,0,1,1,0,0,1,0,0
9,4,0.91743,0.82569,1.05181732310114,5.98141421125448,3.17805383034795,0,3.66356164612965,4.62497281328427,4.70048036579242,0,1,3.98740341562137,1,0,1,0,0,1,0,0
8,4,1,0.75,0.163875039592634,6.88857245956536,4.17438726989564,0.693147180559945,4.21950770517611,5.37989735354046,5.33271879326537,0,1,4.1321162797494,1,0,0,0,0,1,0,0
9,4,1,0.75,1.05181732310114,6.00881318544259,2.99573227355399,0,3.61091791264422,5.04342511691925,4.78749174278205,0,1,4.1321162797494,1,0,0,0,0,1,0,0
10,5,0.93284,0.92537,3.90354263459095,7.37274636640433,4.27666611901606,1.01160091167848,4.54329478227,5.34233425196481,4.20469261939097,0,0,4.07126662112715,0,1,1,0,0,1,0,0
12,4,0.9434,0.9434,0.0752819026829323,6.53958595561767,4.29045944114839,0.693147180559945,4.45434729625351,5.24174701505964,4.96563792816552,0,0,4.00896478084283,1,0,1,0,0,1,0,0
5,3,0.81633,0.91837,0.826898063360482,6.45204895443723,3.97029191355212,0.693147180559945,3.91202300542815,5.03695260241363,4.21950770517611,1,0,4.01647395240651,1,0,1,0,0,1,0,0
3,3,0.81633,0.91837,0.258294354996737,7.24708058458576,4.47733681447821,1.09861228866811,4.12713438504509,5.57972982598622,5.21493575760899,0,0,4.01647395240651,1,0,1,0,0,1,0,0
6,4,0.41667,0.16667,0.826898063360482,6.18414889093748,1.83258146374831,0.693147180559945,3.95124371858143,5.78074351579233,4.60517018598809,0,1,4.04986830663518,1,0,1,0,0,1,0,0
9,6,0.41667,0.16667,1.05181732310114,5.95324333428778,3.2188758248682,0,2.77258872223978,4.12713438504509,3.44998754583159,1,1,4.04986830663518,1,0,1,0,0,1,0,0
3,4,0.41667,0.16667,0.826898063360482,6.38519439899773,3.49650756146648,0.693147180559945,3.61091791264422,5.08759633523238,3.49650756146648,0,1,4.04986830663518,1,0,1,0,0,1,0,0
9,4,0.95,0.925,0.258294354996737,7.01660968389422,4.15888308335967,1.79175946922805,3.87120101090789,4.12713438504509,3.80666248977032,0,1,4.168044872803,0,1,0,0,0,1,0,0
9,4,0.93333,0.83333,1.05181732310114,6.76157276880406,1.09861228866811,0,4.29045944114839,5.04985600724954,4.63472898822964,0,1,4.26620820453727,1,0,1,0,0,1,0,0
3,5,0.85039,0.90551,0.826898063360482,6.95654544315157,3.89182029811063,1.38629436111989,4.57471097850338,5.63478960316925,4.64439089914137,1,1,4.38734570114827,0,1,1,0,0,1,0,0
5,4,0.84348,0.85217,1.05181732310114,5.75257263882563,0.300104592450338,-0.693147180559945,3.36729582998647,4.25561270981822,3.78418963391826,0,1,4.58834963998122,1,0,1,1,0,0,0,0
6,6,0.89928,0.70863,0.302800976085866,7.51752085060303,5.02716459604747,2.39789527279837,4.18965474202643,5.68357976733868,3.40119738166216,0,1,4.67616347482071,1,0,1,1,0,0,0,0
10,5,0.96154,0.76923,0.163875039592634,8.20631072579402,4.46590811865458,1.38629436111989,5.02388052084628,5.4971682252932,5.91079664404053,0,1,4.3233474088078,1,0,1,0,0,1,0,0
9,4,0.9,0.9,0.0326881299426472,7.15461535691366,5.39362754635236,1.65822807660353,5.23110861685459,6.08677472691231,5.39816270151775,1,1,4.13889355888605,0,1,0,0,0,1,0,0
0,3,0,0.66667,1.05181732310114,6.08677472691231,3.68887945411394,0,2.83321334405622,3.8286413964891,3.58351893845611,1,1,4.54359099927556,1,0,0,0,0,1,0,0
5,4,0.90909,0.82645,0.00988028281495825,7.28276117960559,4.36309862478836,0.916290731874155,4.59511985013459,5.54517744447956,4.34380542185368,0,0,4.06022777009124,0,1,1,0,0,1,0,0
6,6,0.19048,0.16667,0.0655753718622365,7.67786350067821,5.0998664278242,1.25276296849537,4.27666611901606,5.70044357339069,4.49980967033027,0,1,4.31279625424377,1,0,0,1,0,0,0,0
4,4,1,0.8,0.163875039592634,6.95654544315157,4.26267987704132,0.693147180559945,4.40671924726425,5.04985600724954,4.43081679884331,0,0,4.67377727089933,0,0,1,1,0,0,0,0
9,3,0.94444,0.88889,0.163875039592634,5.54047892369801,3.45505405445287,0,3.3322045101752,3.86848900340442,4.34172533790036,0,1,4.12739314691568,0,1,0,1,0,0,0,0
7,4,0.89855,0.71014,0.0152169540477273,7.02997291170639,3.55534806148941,1.09861228866811,4.7361984483945,5.51342874616498,4.99382817577987,0,1,4.36780883141885,1,0,1,1,0,0,0,0
8,4,0.83333,0.8,32.2897903489359,7.18538701558042,3.48124008933569,0.916290731874155,4.45434729625351,5.06890420222023,3.85967652505594,0,1,3.84688876613482,0,0,1,0,0,1,0,0
8,4,0.93284,0.92537,0.163875039592634,6.88755257166462,4.11087386417331,0.693147180559945,4.43081679884331,4.85981240436167,4.13356527537538,0,1,4.07126662112715,0,1,1,0,0,1,0,0
12,0,0.92857,0.89286,0.0752819026829323,6.46146817635372,3.13983261752775,0.693147180559945,4.15888308335967,4.43081679884331,4.38202663467388,0,0,3.93207804546557,1,0,1,0,0,1,0,0
12,0,0.92857,0.89286,0.611824933642764,7.33953769540767,4.29045944114839,1.50407739677627,4.70048036579242,5.45958551414416,4.24849524204936,0,0,3.93207804546557,1,0,1,0,0,1,0,0
12,0,0.92857,0.89286,0.189391678625567,7.58069975222456,3.96081316959758,1.79175946922805,4.89034912822175,5.8348107370626,4.83628190695148,0,0,3.93207804546557,1,0,1,0,0,1,0,0
3,4,0.9434,0.9434,1.05181732310114,5.39362754635236,2.56494935746154,-0.693147180559945,3.04452243772342,3.98898404656427,2.99573227355399,0,0,3.87564846795889,0,1,1,0,0,1,0,0
2,4.5,0.89286,0.95238,0.0152169540477273,6.85646198459459,3.78418963391826,0.405465108108164,4.11087386417331,4.80811102998478,4.04305126783455,0,0,3.90461455999724,1,0,1,0,0,1,0,0
6,4,0.89286,0.95238,0.163875039592634,7.23561914106675,3.89182029811063,0.693147180559945,4.34380542185368,5.27811465923052,4.66343909411207,0,0,3.90461455999724,1,0,1,0,0,1,0,0
11,5,1,0.71084,0.258294354996737,7.73630709654828,3.78532535238219,1.09861228866811,4.89783979995091,5.33753807970132,5.28320372873799,0,0,3.61739723439899,1,0,1,0,0,1,0,0
9,5,0.93023,1,0.258294354996737,8.40737832540903,4.47278099794235,1.79175946922805,5.47227067367148,6.13988455222626,6.07993319509559,0,0,3.84595740966773,1,0,1,0,0,1,0,0
4,4,1,0.82234,0.163875039592634,7.17011954344963,4.60517018598809,1.09861228866811,4.48863636973214,5.6021188208797,4.46014441393783,0,1,3.71686090521328,1,0,0,0,0,1,0,0
7,3.5,0.93023,1,0.00403476911581598,6.3456363608286,3.68887945411394,0.262364264467491,4.29045944114839,4.7361984483945,3.55534806148941,1,0,3.84595740966773,0,1,0,0,0,1,0,0
0,5,0.7,0.75,1.05181732310114,5.85793315448346,2.30258509299405,0,2.94443897916644,5.19295685089021,3.78418963391826,0,1,3.85877927032499,1,0,1,0,0,1,0,0
12,4,0.93023,1,0.163875039592634,8.58073121222023,5.27299955856375,1.79175946922805,5.42053499927229,5.98141421125448,6.33682573114644,0,1,3.84595740966773,1,0,1,0,0,1,0,0
7,4,0.75,0.75,1.05181732310114,6.03548143252476,3.17805383034795,0,3.63758615972639,4.85981240436167,4.74493212836325,1,1,3.88960499442589,1,0,0,0,0,1,0,0
9,4,0.75,0.75,1.05181732310114,5.92425579741453,3.17805383034795,0,3.61091791264422,4.76217393479776,4.67282883446191,0,1,3.88960499442589,1,0,0,0,0,1,0,0
0,4,0.4,0,0.416952407864701,5.95583736946483,2.52572864430826,0.916290731874155,4.31748811353631,4.99043258677874,4.38202663467388,0,1,3.48366290093382,1,0,0,0,0,1,0,0
5,4,0.875,0.75,0.163875039592634,6.5510803350434,3.15700042115011,0.693147180559945,3.91202300542815,5.14749447681345,4.29728540621879,0,1,3.50880211716879,1,0,1,0,0,1,0,0
6,4,0.925,0.9375,0.163875039592634,6.07304453410041,3.48124008933569,0,3.76120011569356,4.33073334028633,3.51452606696916,0,1,3.12718697166663,0,0,1,0,0,1,0,0
11,4,0.82143,0.91429,0.163875039592634,5.67675380226828,3.48124008933569,0,3.85014760171006,4.35670882668959,3.3322045101752,0,1,3.73152155392445,0,1,1,0,0,1,0,0
7,4,0.7,0.75,1.05181732310114,5.8636311755981,3.2188758248682,0,2.83321334405622,4.12713438504509,3.97029191355212,1,1,3.85877927032499,1,0,1,0,0,1,0,0
8,4,0.95,0.95,1.05181732310114,5.39362754635236,2.70805020110221,-0.693147180559945,2.77258872223978,4.38202663467388,3.58351893845611,0,0,3.04951850801741,1,0,0,0,0,1,0,0
10,4,0.89286,0.95238,1.05181732310114,6.21460809842219,3.17805383034795,0,3.61091791264422,4.60517018598809,4.22683374526818,0,0,3.90461455999724,1,0,0,0,0,1,0,0
